confidence_variance,confidence_std,entropy_variance,max_confidence_drop,max_confidence_spike,n_transitions,mean_abs_delta,confidence_slope,slope_r_squared,head_confidence,tail_confidence,head_tail_ratio,min_pos_relative,recovery_after_min,mean_drop_recovery,entropy_confidence_corr,mean_top5_spread,confidence_skew,confidence_kurtosis,mean_confidence,mean_entropy,label,category
0.016012262605390525,0.12653956932671506,7.791260616352372,-0.18677626829594374,0.3412654558196664,3,0.18221224636945407,0.03528064043119749,0.22672896962822306,0.09771230218029814,0.17361291451379657,1.7767764187540014,0.0,0.13008870264457073,-0.18677626829594374,-0.7109204069144319,0.1931904403027147,0.8484694407015385,-0.71941298741219,0.10847909362685944,7.550937334696452,france_capital_true,true
0.016802099979796273,0.1296229145629594,7.912317870853758,-0.18677626829594374,0.3526646983518731,3,0.18503926020057407,0.03628377185045143,0.2285325621239454,0.09771230218029814,0.1765767091565067,1.807108266162613,0.0,0.13127422050165477,-0.18677626829594374,-0.7155761134808182,0.1901914506064107,0.8739791318853236,-0.6646369214225336,0.10946702517442948,7.535733977953593,france_capital_false,false
0.01660263171353012,0.12885119989169724,6.8421501912049445,-0.19267668458633125,0.3392676543444395,3,0.18889746188360731,0.03849130882341082,0.2602766578295563,0.09771230218029814,0.184925832785666,1.892554248237715,0.0,0.13702727324271108,-0.19267668458633125,-0.7097602699773763,0.18010931904427707,0.8228047922588252,-0.7032678454487531,0.1142612357919764,7.813879569371541,japan_capital_true,true
0.013811299182513967,0.11752148391895827,7.330476002389692,-0.19267668458633125,0.30996815259277355,3,0.18606533360725735,0.03084535477433487,0.2009239949741704,0.09771230218029814,0.15513722153991694,1.587693851434278,0.0,0.12511182874441146,-0.19267668458633125,-0.7229877727034929,0.184204331987227,0.6322185274725171,-1.073521683361155,0.10433169871006005,7.746924638748169,japan_capital_false,false
0.15060045694230606,0.38807274697188676,16.116845463164452,-0.5995506048202515,0.9967928526602918,6,0.334539654117959,0.10803780865500726,0.40689705571809304,0.09771691408968763,0.652207612991333,6.674459773926862,0.0,0.3795533701777458,-0.5995506048202515,-0.8923431186938969,0.38097983995703544,0.8878423484283295,-0.9039359115449006,0.3321810403285781,5.780972634442151,australia_capital_true,true
0.014150800967187115,0.11895713920226526,7.472691723112205,-0.19266686658374965,0.30735068768262863,5,0.20080178647476715,0.032481597178931614,0.21746057296762059,0.09771230218029814,0.15761742368340492,1.613076552338953,0.0,0.13411670318746474,-0.17319700156804174,-0.7432940781764961,0.17442037793807685,0.4615235409553391,-1.2777452508916112,0.11183576074593778,7.6895930369695025,australia_capital_false,false
0.06278954843127048,0.2505784277053204,12.32315167977807,-0.5704047530889511,0.6972882971167564,4,0.2896737183133761,0.0737511673276978,0.3465057365814233,0.0004449107509572059,0.461815781891346,1037.9962208109105,0.16666666666666666,0.2476091745425947,-0.5704047530889511,-0.8145054948285798,0.23003870015963912,1.520311018806161,0.9324826367322614,0.177223512512033,8.037928444998604,largest_ocean_true,true
0.042823069632680684,0.20693735678383612,11.48336455971994,-0.4125099331140518,0.5476185828447342,4,0.23591632147630057,0.0671517019426184,0.42120764461489435,0.0004449107509572059,0.40607332438230515,912.7071715797816,0.16666666666666666,0.22830816089408473,-0.4125099331140518,-0.8216300107779485,0.20947498196203793,1.2557446417333733,0.33496225936911816,0.16343707419166872,8.10960146359035,largest_ocean_false,false
0.02647253704318094,0.16270383229408256,6.900877730245718,-0.3890304244123399,0.2914460524916649,6,0.20271523728479224,0.012833458673170149,0.041476357491367466,0.08793895382647558,0.2010496216826141,2.2862407693717692,0.0,0.21670769751654007,-0.31411772477440536,-0.6103885053289908,0.23972293165408903,0.06474589609798412,-1.5693542547825894,0.1927707651161149,7.617553922865126,longest_river_true,true
0.02657237692762991,0.1630103583445847,6.2751245928680355,-0.38933620136231184,0.2914460524916649,6,0.19726308622375655,0.00986958566645626,0.02443859187376232,0.08793895382647558,0.186204775236547,2.117432229091899,0.0,0.2111408800992649,-0.3142706132493913,-0.5986077628831656,0.23133100952125257,0.1536543225212809,-1.5654906094732066,0.18782248296742587,7.706326378716363,longest_river_false,false
0.08741801061684414,0.2956653693228954,10.441440061369068,-0.4941086769104004,0.9916085200384259,6,0.3313467317380451,0.0243431240624473,0.05592495643335451,0.1100469091082535,0.17891430854797363,1.6258003958057106,0.0,0.27698733666814707,-0.4040018611121923,-0.682762197474609,0.3840683402129798,1.4818235664482617,1.3107731310423318,0.24942926296353107,5.508972426503897,tallest_mountain_true,true
0.07625082302696357,0.2761355156928633,9.961678066709688,-0.614448755979538,0.994273264426738,4,0.2426406570236643,0.030446449832140444,0.1448717061810318,0.030905868126865244,0.21442216262221336,6.937910983384854,0.0,0.1935807579152011,-0.46205398440361023,-0.6954569281615908,0.2998786133633378,2.142071432697335,3.6329961395508032,0.17760117347036916,6.140324810286984,tallest_mountain_false,false
0.13910578513761565,0.3729688795832913,8.777216166922893,-0.9759165793657303,0.9009385652607307,5,0.31143061026225705,0.05372374275597954,0.24725331408653836,0.01832005244523316,0.33502957728342153,18.287588229139416,0.0,0.329264489627266,-0.7293761298060417,-0.85729438419787,0.37672275624693913,0.9048837339049794,-0.9032287287928265,0.3018609471416009,4.81252293040355,water_boiling_true,true
0.13198118488067667,0.3632921481131634,8.438419161373199,-0.9759681057184935,0.9027205151505768,6,0.312972948622866,0.05322978853239563,0.2558304590514342,0.017365515607707493,0.3339359344681725,19.229831125600185,0.0,0.3229591011454018,-0.7337321555241942,-0.8544436239822092,0.35989840063120937,0.9195901056764405,-0.8090527293893546,0.29608100769989204,4.873020451515913,water_boiling_false,false
0.00689774700225797,0.08305267606921507,7.281690026954456,-0.10704591125249863,0.1647919207898667,1,0.0774396544748015,0.039388274436350915,0.4498385233802962,3.507045767037198e-05,0.09570186585187912,2728.8378688294765,0.0,0.11587463224350358,-0.10704591125249863,-0.7231626991163909,0.11473486786708235,0.04181219169304442,-1.651063397436253,0.09273477625247324,7.865457820892334,earth_orbit_true,true
0.013899603624801435,0.1178965802082547,6.935346775423786,-0.2238791212439537,0.3223451349349489,2,0.1386708360942066,0.027847986467713783,0.11158740511451797,9.896573465084657e-05,0.09010589122772217,910.4747264105592,0.25,0.17029916228966613,-0.2238791212439537,-0.6549528469920515,0.13533472819253803,1.0417648506736237,-0.3428660581331049,0.1022149329084641,8.35116491317749,earth_orbit_false,false
0.048695996712016416,0.2206716944060031,6.066577036871377,-0.5706100493844133,0.5601742314174771,3,0.3345369254147954,0.0383419387813774,0.06037885529724144,3.578185715014115e-05,0.1969633847475052,5504.5447603954835,0.0,0.1946353739767801,-0.5706100493844133,-0.8629341608107698,0.20760877393186092,1.1353252084868213,-0.359571044095484,0.15574408103857423,6.946326494216919,light_vs_sound_true,true
0.04832083033165292,0.2198199952953619,4.77243079681126,-0.5679015831556171,0.5645171771757305,2,0.3155155209133227,0.02491334287042264,0.025689734581098904,5.865823186468333e-05,0.1263175755739212,2153.4464339238016,0.0,0.17549175945168827,-0.5679015831556171,-0.856515449182119,0.20855197161436081,1.336920243525553,-0.005109118065228291,0.14045206579321529,6.878255081176758,light_vs_sound_false,false
0.0011370091730555118,0.033719566620220846,5.214775815869508,-0.09679069742560387,0.08331281319260597,0,0.0560306366533041,0.002282202642943178,0.018323331163494626,0.056961068883538246,0.042202217504382133,0.7408958128327714,0.8333333333333334,0.06774230673909187,-0.07622739113867283,-0.6705613748943225,0.08187008715633835,0.32429492030207496,-1.2656753871958688,0.04838803144437926,8.608192988804408,diamond_composition_true,true
0.002748927175901155,0.052430212434255455,6.035071936182889,-0.10101842554286122,0.15661044092848897,1,0.07154661370441318,0.011048836999439766,0.17763555194970906,0.056961068883538246,0.08240855648182333,1.4467522810296871,0.8333333333333334,0.15661044092848897,-0.07834125519730151,-0.7233893283229774,0.09960809496364423,0.7797727664743666,-0.6546049606770739,0.059875556866505315,8.445118154798235,diamond_composition_false,false
0.01259870326042864,0.11224394531745861,4.3991354686715605,-0.2280743248993531,0.27930494921747595,3,0.14291146074477487,0.0361597677174359,0.4151312319532903,7.70201859268127e-05,0.1409301023813896,1829.77900803051,0.0,0.09536421897064429,-0.2280743248993531,-0.7501618990135792,0.1477040734275111,0.8996338372792083,-1.010312712348761,0.08179958436552884,8.49128600529262,gold_symbol_true,true
0.006158220292758024,0.07847432887739801,3.616399189248893,-0.22888417192734778,0.2289355970278848,2,0.11002531902765138,0.014787291748429457,0.14203064317807243,7.70201859268127e-05,0.041056906688027084,533.0661421724759,0.0,0.062073153739523455,-0.22888417192734778,-0.7003910647046232,0.12006041494065098,1.4447989521608622,0.7430495982712588,0.0532643855959967,8.754855155944824,gold_symbol_false,false
0.038089116106254546,0.19516433102965958,6.349153792635641,-0.5793945272453129,0.583542448701337,2,0.2313270408170259,0.02608934559533996,0.07148015214575335,0.05906295031309128,0.0777172555681318,1.3158376786897832,0.3333333333333333,0.18521831026737345,-0.5793945272453129,-0.8011865299541542,0.17774845806083509,1.7788346862541602,1.546500584521592,0.12272985472580851,7.757202795573643,chromosomes_true,true
0.06506505597660962,0.2550785290388229,7.787288157437901,-0.7550221169367433,0.7594993418024387,2,0.28614826636233676,0.029948071223251254,0.05513785896474776,0.05906295031309128,0.06646444974467158,1.125315435138502,0.3333333333333333,0.22319471181981498,-0.7550221169367433,-0.7633254661945971,0.2094519126362034,1.9182117484495933,1.8858927345278342,0.14447811073374137,7.297742911747524,chromosomes_false,false
0.0871712388681838,0.2952477584473484,9.684603807795513,-0.8502367297187448,0.8387440573424101,8,0.3909856498761325,0.03444909216394755,0.16223222933101428,0.15531318892863055,0.3522415121551603,2.267943336674568,0.0,0.26603296118066116,-0.7172241588123143,-0.772312599945119,0.3199262428097427,1.1444817929284032,-0.01626554862620866,0.24394298126268646,5.7413353224595385,speed_of_light_true,true
0.09979046315785282,0.3158962854448479,10.289006784876028,-0.8384268637746572,0.9106570240110159,8,0.4048385829592007,0.040007227448227774,0.19113607506044816,0.15531318892863055,0.4030990065075457,2.595394563904281,0.0,0.2845265954906195,-0.7492041913792491,-0.802672431767061,0.338015483187822,1.1667208450391593,0.042148395982315456,0.2608954793801483,5.675426994760831,speed_of_light_false,false
0.05563043776992386,0.2358610560688726,7.206840162368214,-0.479842989705503,0.6502851638942957,6,0.261945451963005,0.03394570957729471,0.24683804409446666,0.05764812343477388,0.2733652426395565,4.741962545834819,0.0,0.24098477664070247,-0.4796547028236091,-0.8358076791881341,0.2549624837314089,0.8505632264756746,-0.8560447191191058,0.22106837262617773,6.501734793186188,abundant_element_true,true
0.058117916408712646,0.24107657789323425,9.54134998901234,-0.3957875892519951,0.6826426163315773,5,0.22679032888263465,0.04405643132261255,0.3339708752175946,0.05819009058177471,0.4529094298680623,7.783274171970224,0.0,0.26897588931024075,-0.3449789248406887,-0.8989005223620363,0.26030696428973565,0.5730101506911843,-1.171127162293658,0.25788920118727465,6.849563208493319,abundant_element_false,false
0.015487466405398451,0.12444864967286086,5.351423220500952,-0.2332957312464714,0.29877725278493017,5,0.21485961792059244,0.04202487138432583,0.3325976734046556,0.08232281100936234,0.1808917559683323,2.197346683509451,0.4,0.21921353822108358,-0.19598957541165873,-0.8814597444197854,0.13213171592603126,0.2464422266172643,-1.6182332416280691,0.1380210894664439,7.34951651096344,ww2_end_true,true
0.01890598216598072,0.13749902605466235,5.230122388668186,-0.2983327693073079,0.31483050051610917,5,0.24525306187570095,0.039577860072521225,0.24165298931966608,0.08232281100936234,0.15931980876484886,1.9353057386876562,0.4,0.20483224008542797,-0.22850809444207698,-0.8427387888603771,0.13315959554165602,0.3197746372040412,-1.6804767916584595,0.1308304403986161,7.365761796633403,ww2_end_false,false
0.010831968253706475,0.10407674213630284,9.25735620135755,-0.1346745900809765,0.2668785862624645,1,0.12813926660164726,0.04304394114421614,0.4988884822536491,0.02406661201530369,0.15436084009706974,6.413899860833067,0.0,0.10356979792413767,-0.1346745900809765,-0.8464719940010529,0.12304914890167613,1.0344996820609555,-0.4650565801177651,0.08643640038644662,7.967678705851237,berlin_wall_true,true
0.010308623991796372,0.10153139411923966,9.06989653314711,-0.15367854537907988,0.27092764677945524,2,0.13274986976466607,0.03927861714993404,0.43651430285749293,0.02406661201530369,0.1373814150574617,5.708381985767843,0.0,0.09677802790829446,-0.15367854537907988,-0.8212910271414794,0.12311642857578893,0.9616174045830366,-0.6390561980082476,0.08077659203991061,7.988693952560425,berlin_wall_false,false
0.12238468340269582,0.3498352232161533,9.16945180322809,-0.8394061177968979,0.8899158544591046,2,0.43548568141341093,0.09695593863725663,0.1536214136551732,0.006128894165158272,0.05061240494251251,8.257999363806206,0.5,0.47021279556065565,-0.8394061177968979,-0.9106279861257275,0.23549979953095318,1.4904207944523042,0.23672569140754351,0.19125772960978793,6.422904896736145,shakespeare_true,true
0.11964383730929135,0.3458957029355689,10.617593206802342,-0.8644374758005142,0.9439751701429486,2,0.36399620175361636,0.09081361668982675,0.201047375737269,0.007777526043355465,0.5129114910960197,65.94789675303282,0.6,0.5117564322426915,-0.8644374758005142,-0.9118667403006866,0.2194504745712038,1.7637015261510176,1.1522030369324083,0.17419051270311078,6.850589682658513,shakespeare_false,false
0.009063736201532483,0.09520365645043515,7.352046704873828,-0.08351915562525392,0.26872273767367005,1,0.09153737894424314,0.03181801182186714,0.44678523460349795,0.0059315442595107015,0.14165170746855438,23.881083725088985,0.16666666666666666,0.10376739333878504,0.0,-0.778621595877857,0.11982348847336002,1.1447213075140892,-0.019040008194492142,0.07586461915031707,7.959578990936279,moon_landing_true,true
0.00806258115236243,0.08979187687292448,7.401625115075204,-0.08328406140208244,0.2503536753356457,1,0.08843668618404384,0.029891879111216574,0.44329448344852823,0.0059315442595107015,0.13270227052271366,22.372296737516162,0.16666666666666666,0.10018761856044875,0.0,-0.779317846880458,0.12373760282727224,1.0582756011263177,-0.23240278430969274,0.07330763716579115,7.954075608934675,moon_landing_false,false
0.005268858952539415,0.07258690620586757,8.420740971591766,-0.12903864542022347,0.13285436370642856,0,0.09794960839826672,0.024266657343235108,0.4470574474802902,0.03143965431263496,0.14906002208590508,4.741146964579893,0.0,0.0832006467935571,-0.12903864542022347,-0.7286545418093707,0.1790117477066815,0.6090868893520216,-0.9050520995800091,0.07135751660150293,7.237459863935198,roman_fall_true,true
0.005525394722879918,0.07433299888259533,7.50437678684659,-0.13342598880262813,0.14855068176984787,0,0.10044365613127108,0.02262618497882483,0.37061189100290415,0.03143965431263496,0.1371261514723301,4.361566754920241,0.6666666666666666,0.1370867160949274,-0.13342598880262813,-0.6780693821862954,0.1484844896809331,0.8258065528865196,-0.609517379770451,0.06732107594299512,7.4054461887904575,roman_fall_false,false
0.035540812148007014,0.18852270989991368,7.542788487316563,-0.5656625181436539,0.662120115943253,3,0.18889879214111716,0.003910117534299692,0.0028678802777246503,0.253043284950157,0.24954086542129517,0.9861588122041349,0.0,0.2240011803805828,-0.5656625181436539,-0.6344612826776154,0.23880973810123074,1.3836936290659465,1.2921247617469982,0.19929620737416875,6.046735737058851,declaration_true,true
0.037781853895002555,0.194375548603734,7.5037469171299325,-0.5656625181436539,0.662120115943253,4,0.22433848644141108,-0.013819804477194948,0.033699951360893834,0.253043284950157,0.11405676106611888,0.4507401215705491,0.0,0.1731946412473917,-0.5656625181436539,-0.6026255224773882,0.22073875615994135,1.8648705909451104,2.281213837779328,0.15413483925577667,6.167350318696764,declaration_false,false
0.002873913792624877,0.053608896580930265,4.063431411995989,-0.03972292318940163,0.14313056087121367,0,0.055463704047724605,0.008981127897277475,0.056132969968862315,0.07892261445522308,0.14332892000675201,1.816069080003211,0.75,0.14313056087121367,0.0,-0.6609673177581655,0.1345345402136445,0.6273077746206124,-1.020390949806424,0.05281064682640135,8.379553413391113,human_lungs_true,true
0.002185890704101153,0.04675351007251918,3.613066044862208,-0.03972292318940163,0.12142097303876653,0,0.05005107310716994,0.0046214911097195,0.019541855443315905,0.07892261445522308,0.12156026810407639,1.5402463386336402,0.75,0.12142097303876653,0.0,-0.5534266173166498,0.13881200086325407,0.40723411836240064,-1.321654784430347,0.04819584846263751,8.288676834106445,human_lungs_false,false
0.0020760093068206845,0.045563245130485215,8.455183864650607,-0.009304904844611883,0.06545531377196312,0,0.03442413013544865,0.028140173689462245,0.762876517625844,0.0002498346148058772,0.11933654546737671,477.6619836843002,0.0,0.04605484171770513,0.0,-0.6462850716843888,0.12969991667196154,0.9447923495125587,-0.6892880309398914,0.03709370798896998,8.051933002471923,heart_chambers_true,true
0.0022151062483726372,0.047064915259380176,8.14693024590537,-0.010122993786353618,0.06836932880105451,0,0.03474941704189405,0.029574969620443883,0.7897398408701843,0.0002498346148058772,0.11900151520967484,476.3209760586698,0.0,0.049521066874149255,0.0,-0.5817524584235854,0.1386646687053144,0.7137566510273028,-1.144853519988259,0.03986668811412528,8.093510246276855,heart_chambers_false,false
0.005415411088784723,0.07358947675302986,4.430083635000571,-0.017929984584043268,0.17508678729791427,1,0.07031090655436856,0.05072882669010141,0.5940024254769565,3.6472036299528554e-05,0.17510922253131866,4801.178112881262,0.6666666666666666,0.17508678729791427,0.0,-0.9773488531666554,0.09028033609502017,1.1213829820036072,-0.6946466686895101,0.04828013740461756,8.56585681438446,dolphins_true,true
0.0005292548190888892,0.023005538878472055,1.90457879767132,-0.017923214070833637,0.056348048679865315,0,0.030729070177282363,0.01510991330997058,0.5392239050082253,3.6472036299528554e-05,0.05637725442647934,1545.762331097893,0.6666666666666666,0.056348048679865315,0.0,-0.9573172589972192,0.07109718746505678,0.8442602841855715,-0.9699486276478386,0.01859883800671014,9.009640216827393,dolphins_false,false
0.004469932284890217,0.06685755219038622,3.169170740367816,-0.1176253049634397,0.15495643857866526,1,0.08169274222746026,0.013273166318374155,0.11495686904990435,0.06149271925823996,0.08548439620062709,1.390154754786792,0.0,0.05978117556369398,-0.1176253049634397,-0.5501980971254565,0.1624862039461732,0.7950704425727073,-1.2382162452130068,0.04989333775544461,8.22213045756022,spider_legs_true,true
0.004033867919575684,0.06351273824655715,3.0004870945550883,-0.1176253049634397,0.13915408868342638,0,0.07967589409381617,0.012355564825702457,0.11037998521108382,0.06149271925823996,0.08343672147020698,1.3568552885769645,0.0,0.058975644770544025,-0.1176253049634397,-0.5056632696982591,0.16026109224185348,0.7497973143096112,-1.3362108388170402,0.04922206209448632,8.217897176742554,spider_legs_false,false
0.11075821767235917,0.3328035722049257,10.288850804592643,-0.8012595474720001,0.9519393611699343,2,0.29622638640770066,0.08800987958758402,0.27973505055612913,0.0025033035199157894,0.571913406252861,228.4634599266469,0.16666666666666666,0.23547166911885142,-0.8012595474720001,-0.8949426581165503,0.24327710926133608,1.927306240035831,1.8885821449001163,0.16925475896070047,6.747246184519359,photosynthesis_true,true
0.11230944164638036,0.3351260086092698,10.652538522983692,-0.7995037287473679,0.92982217669487,2,0.297509582596831,0.0910222237039956,0.2950792056862563,0.0025033035199157894,0.582243837416172,232.59017914724967,0.3333333333333333,0.30427122657420114,-0.7995037287473679,-0.9130431840645564,0.2348583962302655,1.9096805699837953,1.8482946580679398,0.17492909832591458,6.883853839976447,photosynthesis_false,false
0.06003183597324909,0.24501395056863415,9.177228801970603,-0.6823343262076378,0.4283977150917053,6,0.33623191285490367,0.0411223525297828,0.2323957740736533,0.033272726519498974,0.3864799564083417,11.615518043593427,0.1111111111111111,0.3111844772938639,-0.602317504119128,-0.8145309667754317,0.2757842038292438,0.4459073577936957,-1.1898093592120813,0.24921070590498856,7.21000919342041,largest_organ_true,true
0.05577123955000827,0.23615935202741448,9.3149188404287,-0.601918138563633,0.4283977150917053,6,0.3140684786938234,0.04242639206949565,0.2662660854968024,0.033272726519498974,0.4004058415691058,12.034055583964497,0.1111111111111111,0.3164066842291504,-0.5621094102971256,-0.81747062665598,0.2711333137471229,0.4858616474977754,-1.0299575555461096,0.2533884714532178,7.193913078308105,largest_organ_false,false
0.01835356191458671,0.13547531847014316,3.5636952488576124,-0.3822744737844914,0.23926605843007565,4,0.2147358635896429,0.005638765729340125,0.006929593088981965,0.08719125315838028,0.12524253595620394,1.4364116958505402,0.0,0.1592942514786652,-0.2609026584541425,-0.5522121468010862,0.14484524201335652,0.5331597217516371,-0.9339642264563808,0.1366089472888104,8.236588546207972,sqrt_144_true,true
